region,country,vintage,producer,wine_variety,grape_variety,rating,rating_qty,log_price,log_rating_qty,rating * log_rating_qty
19.0,10.0,24.0,3398.0,0.0,9.0,3.8,294.0,3.416742592997618,5.683579767338681,21.59760311588699
53.0,5.0,28.0,1433.0,0.0,122.0,4.4,1627.0,4.303659605599776,7.394493107219038,32.53576967176377
175.0,6.0,31.0,488.0,0.0,122.0,3.9,387.0,3.1780538303479458,5.958424693029782,23.237856302816148
144.0,18.0,31.0,6696.0,0.0,122.0,3.9,111.0,2.649714624089247,4.709530201312334,18.367167785118102
153.0,2.0,32.0,525.0,0.0,132.0,3.7,59.0,2.8326249356838407,4.07753744390572,15.086888542451163
36.0,10.0,30.0,6142.0,3.0,122.0,4.1,71.0,2.532902848056256,4.262679877041316,17.47698749586939
158.0,17.0,30.0,1229.0,2.0,54.0,3.9,365.0,2.6390573296152584,5.899897353582492,23.00959967897172
161.0,20.0,31.0,4379.0,0.0,131.0,4.2,48.0,2.9439125248241944,3.871201010907891,16.259044245813143
55.0,10.0,26.0,5587.0,1.0,22.0,4.0,151.0,4.148674906767148,5.017279836814924,20.069119347259697
171.0,18.0,29.0,1092.0,2.0,122.0,4.1,109.0,3.125443880075648,4.691347882229144,19.234526317139487
62.0,4.0,30.0,6514.0,1.0,17.0,3.5,134.0,2.221375037568502,4.897839799950911,17.14243929982819
66.0,5.0,31.0,1567.0,2.0,122.0,3.7,82.0,1.9810014688665836,4.406719247264253,16.30486121487774
21.0,1.0,29.0,5782.0,2.0,43.0,3.5,191.0,2.847812143477369,5.25227342804663,18.382956998163205
111.0,1.0,28.0,3579.0,3.0,108.0,3.8,78.0,2.499795262281751,4.356708826689592,16.555493541420446
55.0,10.0,29.0,4617.0,3.0,22.0,3.8,1756.0,2.9502117582521814,7.470793774195062,28.38901634194124
100.0,5.0,32.0,1953.0,0.0,122.0,4.0,80.0,2.8326249356838407,4.382026634673881,17.528106538695525
158.0,20.0,31.0,4635.0,0.0,112.0,3.9,38.0,3.6373229671995344,3.6375861597263857,14.186586022932904
171.0,18.0,30.0,6343.0,0.0,65.0,4.4,37.0,3.688629422858727,3.610917912644224,15.888038815634587
78.0,5.0,29.0,1508.0,1.0,122.0,3.8,216.0,3.172622440350739,5.375278407684165,20.426057949199823
55.0,10.0,30.0,2505.0,3.0,22.0,3.6,125.0,2.9090844668283187,4.8283137373023015,17.381929454288287
150.0,18.0,32.0,703.0,0.0,38.0,3.6,49.0,2.564179830682508,3.8918202981106265,14.010553073198256
212.0,10.0,20.0,5269.0,3.0,122.0,3.7,187.0,3.1871787381249463,5.231108616854587,19.35510188236197
159.0,17.0,26.0,6786.0,0.0,108.0,3.9,35.0,2.851284369188118,3.555348061489413,13.865857439808712
142.0,20.0,32.0,3767.0,0.0,123.0,3.5,115.0,2.4849066497880004,4.74493212836325,16.607262449271374
158.0,18.0,25.0,3041.0,2.0,122.0,4.2,269.0,3.366260811781259,5.594711379601839,23.497787794327724
102.0,5.0,30.0,2476.0,3.0,122.0,4.2,26.0,4.618974466964489,3.258096538021482,13.684005459690226
163.0,5.0,31.0,6574.0,0.0,17.0,3.4,118.0,2.3015845926604626,4.770684624465665,16.22032772318326
170.0,10.0,31.0,4574.0,1.0,81.0,4.1,67.0,2.562638998328352,4.204692619390966,17.23923973950296
133.0,0.0,31.0,3889.0,0.0,49.0,4.1,375.0,2.9381031607173544,5.926926025970411,24.300396706478683
124.0,18.0,31.0,6288.0,1.0,122.0,3.1,27.0,2.1598687907924505,3.295836866004329,10.21709428461342
149.0,20.0,29.0,5660.0,0.0,122.0,3.7,220.0,3.218875824868201,5.393627546352362,19.95642192150374
12.0,6.0,30.0,6759.0,3.0,122.0,3.6,91.0,2.89480635496403,4.51085950651685,16.23909422346066
161.0,20.0,30.0,3746.0,0.0,122.0,4.1,460.0,3.234355395716587,6.131226489483141,25.13802860688088
17.0,10.0,28.0,6536.0,0.0,7.0,4.0,160.0,3.767921661453889,5.075173815233827,20.300695260935303
236.0,17.0,30.0,2371.0,2.0,43.0,3.8,164.0,2.9543893100196086,5.099866427824199,19.379492425731957
158.0,5.0,29.0,4404.0,0.0,122.0,3.9,26.0,2.540814281726296,3.258096538021482,12.70657649828378
17.0,10.0,29.0,4675.0,0.0,122.0,3.9,719.0,2.829087196145044,6.577861357721047,25.65365929511208
239.0,17.0,30.0,2884.0,0.0,122.0,3.5,63.0,2.3969857684155302,4.143134726391533,14.500971542370364
38.0,20.0,29.0,2436.0,0.0,54.0,3.7,1987.0,2.0781907597781832,7.594381242551816,28.09921059744172
10.0,10.0,29.0,5997.0,2.0,122.0,4.4,347.0,3.635478677386821,5.849324779946859,25.737029031766184
190.0,5.0,11.0,1560.0,0.0,122.0,4.4,607.0,5.422480009168459,6.408528791059498,28.197526680661795
110.0,10.0,23.0,3352.0,3.0,122.0,4.5,88.0,5.751556249461042,4.477336814478207,20.14801566515193
158.0,5.0,29.0,3319.0,3.0,122.0,3.6,90.0,3.4541060373175574,4.499809670330265,16.199314813188955
158.0,10.0,32.0,5969.0,0.0,17.0,3.4,62.0,2.196112848483529,4.127134385045092,14.032256909153311
19.0,10.0,26.0,521.0,2.0,9.0,4.1,42.0,3.3847291889548483,3.737669618283368,15.32444543496181
158.0,18.0,22.0,4527.0,0.0,111.0,3.9,71.0,3.176803048446293,4.262679877041316,16.62445152046113
85.0,20.0,30.0,3293.0,0.0,131.0,4.2,1091.0,3.2184757448468613,6.994849985833071,29.3783699404989
106.0,18.0,33.0,3870.0,0.0,122.0,3.9,342.0,1.908059924924216,5.834810737062606,22.755761874544163
158.0,10.0,26.0,4457.0,3.0,83.0,3.7,165.0,3.025291075795536,5.105945473900581,18.891998253432156
15.0,10.0,27.0,4054.0,0.0,122.0,4.0,61.0,4.832544773830118,4.110873864173311,16.443495456693245
222.0,18.0,31.0,4861.0,0.0,114.0,3.4,95.0,1.951608170169951,4.553876891600541,15.48318143144184
158.0,12.0,31.0,3150.0,1.0,76.0,4.2,444.0,4.047776926405766,6.095824562432225,25.602463162215344
141.0,10.0,33.0,5090.0,0.0,57.0,3.8,170.0,2.191653532286764,5.135798437050262,19.516034060791
206.0,17.0,31.0,6046.0,3.0,77.0,3.5,85.0,2.145931282948669,4.442651256490317,15.54927939771611
54.0,10.0,31.0,412.0,3.0,122.0,3.6,55.0,1.951608170169951,4.007333185232471,14.426399466836896
169.0,5.0,29.0,1752.0,2.0,78.0,4.1,88.0,3.732178378509084,4.477336814478207,18.35708093936065
207.0,10.0,17.0,987.0,0.0,116.0,3.9,25.0,3.2184757448468613,3.218875824868201,12.553615716985982
38.0,20.0,30.0,5612.0,2.0,131.0,4.3,1029.0,3.611458307145352,6.9363427358340495,29.82627376408641
158.0,13.0,29.0,1968.0,1.0,122.0,4.5,588.0,3.769998505398728,6.376726947898627,28.69527126554382
138.0,10.0,30.0,4725.0,3.0,99.0,3.8,513.0,2.71336936257981,6.240275845170769,23.71304821164892
2.0,6.0,31.0,3875.0,0.0,122.0,3.7,43.0,2.562638998328352,3.7612001156935615,13.91644042806618
163.0,5.0,30.0,5117.0,3.0,76.0,3.5,118.0,2.134166441369082,4.770684624465665,16.697396185629827
178.0,18.0,29.0,6711.0,1.0,91.0,3.7,352.0,2.614471854142644,5.863631175598097,21.69543534971296
204.0,17.0,31.0,4627.0,2.0,76.0,4.0,42.0,3.255400599550573,3.737669618283368,14.950678473133474
158.0,5.0,30.0,3103.0,0.0,122.0,3.8,342.0,2.6844403354630764,5.834810737062606,22.1722808008379
68.0,18.0,29.0,6343.0,0.0,122.0,4.1,237.0,3.664842876285695,5.468060141135132,22.41904657865404
176.0,18.0,32.0,57.0,0.0,122.0,3.6,28.0,2.61885462229774,3.332204510175204,11.995936236630731
149.0,20.0,27.0,591.0,3.0,17.0,4.0,133.0,4.753331536968612,4.890349128221754,19.56139651288701
3.0,14.0,30.0,3608.0,0.0,119.0,4.2,574.0,3.553346058818741,6.352629396319567,26.68104346454218
109.0,5.0,28.0,2483.0,3.0,78.0,3.8,61.0,3.6065842113871054,4.110873864173311,15.621320683858585
19.0,10.0,29.0,6536.0,1.0,9.0,4.1,215.0,3.927305628959304,5.3706380281276624,22.019615915323413
182.0,10.0,30.0,5684.0,3.0,122.0,3.4,68.0,2.71336936257981,4.219507705176107,14.346326197598763
158.0,18.0,26.0,3077.0,2.0,122.0,4.1,65.0,3.025776394902368,4.174387269895637,17.11498780657211
12.0,6.0,27.0,3582.0,0.0,122.0,3.6,45.0,2.6071242825122494,3.80666248977032,13.70398496317315
132.0,20.0,29.0,3628.0,2.0,131.0,4.0,390.0,2.925309809257445,5.966146739123692,23.86458695649477
46.0,18.0,29.0,3206.0,0.0,122.0,3.6,32.0,2.3969857684155302,3.4657359027997265,12.476649250079015
178.0,18.0,29.0,2297.0,0.0,114.0,4.0,42.0,3.76096753050819,3.737669618283368,14.950678473133474
158.0,10.0,31.0,5746.0,0.0,122.0,3.5,66.0,2.771963526845863,4.189654742026425,14.663791597092487
96.0,10.0,28.0,885.0,3.0,122.0,3.9,37.0,3.3769046890931107,3.610917912644224,14.082579859312474
25.0,18.0,29.0,5470.0,3.0,53.0,4.1,885.0,4.105119635390059,6.785587645007929,27.82090934453251
228.0,10.0,30.0,6159.0,3.0,24.0,3.9,766.0,2.1482677326096886,6.641182169740591,25.900610461988304
118.0,20.0,32.0,4935.0,0.0,17.0,3.7,182.0,2.564179830682508,5.204006687076795,19.254824742184145
82.0,10.0,33.0,5722.0,0.0,30.0,3.5,42.0,2.995732273553991,3.737669618283368,13.081843663991789
170.0,10.0,29.0,6550.0,2.0,81.0,4.4,196.0,2.993730270883318,5.278114659230517,23.223704500614275
190.0,5.0,18.0,1560.0,1.0,122.0,4.5,739.0,5.602819682230066,6.605297920948202,29.72384064426691
19.0,10.0,23.0,4054.0,0.0,9.0,4.3,156.0,4.6602263917361695,5.049856007249537,21.71438083117301
158.0,10.0,26.0,1025.0,1.0,122.0,3.8,754.0,3.255400599550573,6.625392368007956,25.176490998430232
120.0,0.0,26.0,496.0,0.0,49.0,4.2,247.0,3.5336865647082343,5.509388336627977,23.139431013837505
158.0,5.0,23.0,1558.0,1.0,122.0,3.8,70.0,2.449279472144849,4.248495242049359,16.144281919787566
119.0,20.0,29.0,3635.0,0.0,76.0,3.8,137.0,3.004196351966121,4.919980925828125,18.695927518146878
178.0,18.0,29.0,6711.0,0.0,91.0,3.8,71.0,3.801984900219209,4.262679877041316,16.198183532757
133.0,0.0,26.0,5088.0,2.0,49.0,4.3,473.0,3.6238074573702215,6.159095388491933,26.484110170515308
133.0,0.0,30.0,251.0,0.0,17.0,3.7,344.0,2.8326249356838407,5.840641657373398,21.61037413228157
155.0,5.0,27.0,4304.0,3.0,122.0,3.6,48.0,4.058371901763283,3.871201010907891,13.936323639268409
162.0,5.0,30.0,1939.0,2.0,122.0,4.0,30.0,3.927305628959304,3.4011973816621555,13.604789526648622
38.0,20.0,29.0,3111.0,0.0,76.0,3.2,117.0,2.395164274287139,4.762173934797756,15.23895659135282
53.0,5.0,30.0,2694.0,3.0,122.0,4.3,469.0,3.7702289998102594,6.15060276844628,26.447591904319005
149.0,20.0,28.0,3293.0,3.0,108.0,3.7,624.0,3.144583220286345,6.436150368369428,23.813756362966885
33.0,2.0,30.0,5693.0,1.0,122.0,3.9,91.0,2.9317269435780786,4.51085950651685,17.592352075415715
158.0,4.0,31.0,2280.0,3.0,19.0,3.7,488.0,2.33214389523559,6.190315405853148,22.90416700165665
158.0,5.0,31.0,2680.0,0.0,122.0,3.7,682.0,2.9439125248241944,6.5250296578434615,24.14260973402081
212.0,10.0,28.0,1151.0,3.0,122.0,4.3,377.0,3.961003627649768,5.932245187448011,25.508654306026447
204.0,17.0,29.0,6731.0,2.0,11.0,3.8,283.0,2.8964642718953217,5.645446897643238,21.452698211044304
38.0,20.0,31.0,6766.0,0.0,17.0,3.8,83.0,2.564179830682508,4.418840607796598,16.791594309627072
178.0,18.0,31.0,668.0,0.0,122.0,3.8,37.0,1.937301774518713,3.610917912644224,13.721488068048052
19.0,10.0,24.0,4565.0,3.0,9.0,4.2,97.0,4.420525933824492,4.574710978503383,19.21378610971421
206.0,17.0,30.0,6046.0,0.0,77.0,3.8,60.0,2.155244505095337,4.0943445622221,15.55850933644398
130.0,1.0,28.0,2433.0,3.0,43.0,3.8,355.0,2.844327819394758,5.872117789475415,22.31404760000657
100.0,5.0,27.0,1934.0,0.0,122.0,4.0,249.0,3.176803048446293,5.517452896464708,22.069811585858837
158.0,5.0,30.0,3817.0,3.0,122.0,4.1,28.0,3.479392229247212,3.332204510175204,13.662038491718334
149.0,20.0,32.0,4517.0,0.0,17.0,4.1,232.0,3.931629535067065,5.44673737166631,22.33162322383187
212.0,10.0,30.0,769.0,0.0,122.0,4.0,549.0,3.2184757448468613,6.3080984415095305,25.23239376603812
215.0,0.0,24.0,5552.0,0.0,49.0,3.7,137.0,3.295466427029913,4.919980925828125,18.203929425564063
204.0,17.0,28.0,4817.0,1.0,11.0,3.7,138.0,2.284421122366375,4.927253685157205,18.23083863508166
98.0,5.0,31.0,4367.0,2.0,40.0,4.0,44.0,3.2880286835565173,3.784189633918261,15.136758535673044
133.0,0.0,32.0,82.0,0.0,17.0,3.8,1922.0,2.482403519569882,7.561121589530238,28.732262040214906
204.0,17.0,29.0,6268.0,3.0,17.0,4.0,345.0,3.29842610362621,5.843544417031359,23.37417766812544
212.0,10.0,30.0,71.0,1.0,122.0,3.7,884.0,2.444084655267745,6.784457062637643,25.10249113175928
158.0,0.0,29.0,5685.0,3.0,122.0,4.2,2202.0,3.0469005601283903,7.697121317282625,32.32790953258703
137.0,2.0,31.0,3392.0,1.0,10.0,3.7,45.0,2.599722324216581,3.80666248977032,14.084651212150185
32.0,10.0,25.0,5265.0,3.0,122.0,4.4,928.0,4.09817056705563,6.833031732786201,30.065339624259284
191.0,10.0,29.0,2288.0,0.0,122.0,4.0,248.0,2.1424163408412245,5.513428746164983,22.05371498465993
200.0,1.0,29.0,5002.0,1.0,108.0,3.5,324.0,2.254444717666111,5.780743515792329,20.23260230527315
28.0,10.0,28.0,252.0,2.0,122.0,4.5,1658.0,4.685735833827659,7.41336733569524,33.36015301062858
46.0,18.0,31.0,3194.0,0.0,106.0,3.7,42.0,2.0451088625993306,3.737669618283368,13.829377587648464
73.0,5.0,29.0,3057.0,0.0,122.0,3.6,83.0,2.631888840136646,4.418840607796598,15.907826188067752
27.0,10.0,24.0,3687.0,1.0,122.0,3.6,213.0,2.6864860231863696,5.361292165709425,19.30065179655393
178.0,18.0,30.0,4740.0,1.0,114.0,3.7,892.0,2.013568797529128,6.79346613258001,25.13582469054604
116.0,5.0,29.0,1585.0,2.0,122.0,3.9,221.0,2.997730276216664,5.398162701517753,21.05283453591924
33.0,2.0,28.0,5526.0,0.0,122.0,3.7,38.0,2.998727782533789,3.6375861597263857,13.459068790987628
158.0,5.0,31.0,2685.0,3.0,54.0,3.5,31.0,1.8656293177945105,3.4339872044851463,12.018955215698012
132.0,20.0,29.0,5994.0,0.0,131.0,3.5,56.0,3.2573270112424533,4.02535169073515,14.088730917573024
179.0,18.0,27.0,611.0,0.0,122.0,4.2,68.0,3.1780538303479458,4.219507705176107,17.72193236173965
158.0,1.0,22.0,4281.0,0.0,108.0,4.1,70.0,2.9391619220655967,4.248495242049359,17.41883049240237
28.0,10.0,21.0,5262.0,0.0,122.0,4.3,214.0,4.328625857946766,5.365976015021851,23.07369686459396
158.0,10.0,30.0,5255.0,1.0,54.0,3.6,767.0,1.8325814637483104,6.642486801367256,23.912952484922123
82.0,10.0,30.0,3375.0,0.0,30.0,3.8,740.0,2.6166656393003573,6.606650186198216,25.10527070755322
168.0,10.0,31.0,5058.0,0.0,7.0,3.9,166.0,3.2184757448468613,5.111987788356544,19.93675237459052
21.0,1.0,26.0,6824.0,0.0,108.0,3.6,1093.0,3.1144038032714896,6.996681488176538,25.18805335743554
84.0,14.0,31.0,5424.0,0.0,122.0,3.8,202.0,2.2159372862683733,5.308267697401205,20.171417250124577
197.0,18.0,31.0,3080.0,0.0,122.0,3.7,53.0,2.598235335095003,3.970291913552122,14.690080080142852
158.0,10.0,32.0,5357.0,0.0,7.0,4.0,55.0,2.771963526845863,4.007333185232471,16.029332740929885
178.0,18.0,28.0,4485.0,3.0,122.0,4.5,54.0,3.972365234434308,3.9889840465642745,17.950428209539236
158.0,5.0,31.0,4022.0,1.0,122.0,3.7,33.0,2.782539053092949,3.49650756146648,12.937077977425975
19.0,10.0,24.0,836.0,3.0,9.0,4.3,80.0,4.128584945376802,4.382026634673881,18.842714529097687
221.0,18.0,27.0,3147.0,0.0,122.0,3.4,138.0,1.5810384379124025,4.927253685157205,16.752662529534497
185.0,20.0,28.0,3911.0,0.0,76.0,4.1,431.0,3.1772201495993686,6.066108090103747,24.871043169425363
30.0,5.0,23.0,1415.0,0.0,122.0,3.5,719.0,3.214867803470662,6.577861357721047,23.022514752023664
211.0,18.0,29.0,6221.0,1.0,122.0,3.7,911.0,2.379546134130174,6.814542897259958,25.213808719861845
9.0,10.0,28.0,4991.0,3.0,122.0,4.3,153.0,3.71649462114691,5.030437921392435,21.630883061987472
177.0,18.0,28.0,3546.0,3.0,122.0,4.4,224.0,3.964235876875081,5.41164605185504,23.811242628162177
54.0,10.0,32.0,433.0,0.0,22.0,3.7,377.0,2.2975725511705014,5.932245187448011,21.94930719355764
9.0,10.0,29.0,6860.0,2.0,122.0,4.2,862.0,3.4852321106052293,6.759255270663693,28.388872136787512
178.0,18.0,24.0,728.0,0.0,122.0,3.7,1364.0,2.469793011977952,7.218176838403407,26.707254302092608
72.0,5.0,18.0,1592.0,1.0,122.0,3.7,114.0,3.864721732310133,4.736198448394496,17.523934259059637
163.0,5.0,31.0,3278.0,3.0,17.0,3.6,446.0,1.965712776351493,6.100318952020064,21.961148227272236
148.0,5.0,29.0,1351.0,1.0,122.0,3.9,45.0,3.884651808632014,3.80666248977032,14.845983710104246
158.0,5.0,30.0,3086.0,3.0,122.0,4.0,139.0,3.604954219176175,4.934473933130692,19.73789573252277
159.0,17.0,28.0,6786.0,2.0,77.0,3.7,32.0,2.221375037568502,3.4657359027997265,12.823222840358987
158.0,5.0,30.0,1967.0,2.0,122.0,4.2,474.0,3.466048353981772,6.161207321695076,25.87707075111932
62.0,4.0,26.0,5879.0,3.0,17.0,3.7,121.0,2.6166656393003573,4.795790545596741,17.744425018707943
226.0,10.0,29.0,6601.0,0.0,122.0,4.0,259.0,2.731766727719526,5.556828061699537,22.22731224679815
178.0,18.0,32.0,6623.0,0.0,114.0,3.5,29.0,1.780024213009634,3.367295829986474,11.78553540495266
169.0,5.0,25.0,1381.0,1.0,78.0,4.3,151.0,4.641019838881789,5.017279836814924,21.574303298304173
172.0,10.0,30.0,6312.0,1.0,122.0,3.7,284.0,2.0001277349601105,5.648974238161206,20.901204681196464
38.0,20.0,31.0,278.0,3.0,11.0,3.8,722.0,2.2192034840549946,6.582025138892827,25.011695527792742
158.0,10.0,30.0,5584.0,0.0,121.0,3.2,25.0,3.090587804566669,3.218875824868201,10.300402639578245
80.0,15.0,26.0,5845.0,3.0,122.0,4.1,89.0,3.373826184866024,4.48863636973214,18.40340911590177
83.0,18.0,29.0,4489.0,3.0,17.0,4.2,63.0,3.390810288775669,4.143134726391533,17.40116585084444
204.0,17.0,30.0,4857.0,0.0,77.0,3.9,614.0,2.428336298299606,6.419994928147143,25.037980219773857
190.0,5.0,27.0,1350.0,2.0,122.0,4.1,487.0,3.666633845166616,6.188264123082591,25.371882904638618
181.0,10.0,26.0,3715.0,2.0,122.0,3.4,41.0,3.542696943935855,3.713572066704308,12.626145026794648
190.0,5.0,19.0,1350.0,0.0,122.0,3.9,1030.0,4.168214410788556,6.937314081223682,27.05552491677236
191.0,10.0,31.0,1173.0,0.0,81.0,4.0,1247.0,2.013568797529128,7.1284959456800365,28.513983782720143
29.0,5.0,29.0,110.0,0.0,122.0,3.6,27.0,3.044522437723423,3.295836866004329,11.865012717615585
137.0,2.0,28.0,6761.0,0.0,10.0,3.9,330.0,3.109060958860994,5.799092654460527,22.61646135239605
110.0,10.0,33.0,3154.0,0.0,60.0,3.6,37.0,2.6100697927420065,3.610917912644224,12.999304485519207
177.0,18.0,27.0,5352.0,1.0,122.0,4.2,429.0,3.333988631968705,6.061456918928017,25.458119059497676
46.0,18.0,29.0,3478.0,3.0,122.0,3.8,31.0,2.2278615467981093,3.4339872044851463,13.049151377043556
212.0,10.0,28.0,6113.0,2.0,122.0,3.9,59.0,4.057507672170127,4.07753744390572,15.902396031232309
228.0,10.0,27.0,5055.0,2.0,122.0,4.2,40.0,3.971423348709594,3.688879454113936,15.493293707278532
38.0,20.0,32.0,5965.0,0.0,76.0,4.3,50.0,2.7073833121145063,3.912023005428146,16.821698923341028
56.0,10.0,28.0,6330.0,3.0,22.0,3.6,83.0,2.7073833121145063,4.418840607796598,15.907826188067752
158.0,4.0,27.0,3040.0,1.0,111.0,4.0,218.0,3.072230244526716,5.384495062789089,21.537980251156355
62.0,4.0,31.0,6709.0,0.0,19.0,3.8,910.0,2.564179830682508,6.813444599510896,25.891089478141403
123.0,4.0,28.0,2363.0,0.0,17.0,3.8,2239.0,2.196112848483529,7.713784616598755,29.312381543075265
162.0,5.0,19.0,1901.0,2.0,122.0,4.6,864.0,6.6761006106495,6.761572768804055,31.103234736498653
237.0,20.0,30.0,5157.0,0.0,82.0,3.4,118.0,2.3015845926604626,4.770684624465665,16.22032772318326
155.0,5.0,25.0,4405.0,1.0,122.0,4.0,67.0,3.8426729272933526,4.204692619390966,16.818770477563863
52.0,4.0,31.0,4296.0,0.0,76.0,3.7,118.0,2.564179830682508,4.770684624465665,17.651533110522962
216.0,0.0,31.0,4851.0,0.0,11.0,3.7,196.0,2.6741486494265287,5.278114659230517,19.529024239152918
62.0,4.0,27.0,2389.0,0.0,17.0,3.7,91.0,2.3015845926604626,4.51085950651685,16.690180174112346
98.0,5.0,22.0,1508.0,3.0,40.0,4.1,43.0,3.992680908445601,3.7612001156935615,15.420920474343603
83.0,18.0,27.0,4489.0,3.0,70.0,4.2,215.0,3.373826184866024,5.3706380281276624,22.556679718136184
162.0,5.0,29.0,1846.0,3.0,122.0,4.2,242.0,3.887115369721961,5.488937726156687,23.053538449858085
158.0,10.0,31.0,4213.0,3.0,68.0,4.8,26.0,3.806440242853081,3.258096538021482,15.638863382503114
123.0,4.0,29.0,5740.0,2.0,17.0,3.3,2797.0,1.9947003132247452,7.93630269320196,26.189798887566468
203.0,20.0,26.0,2595.0,1.0,76.0,4.1,64.0,4.52417702677856,4.158883083359672,17.05142064177465
177.0,18.0,33.0,2262.0,0.0,122.0,3.8,184.0,2.2235418856535927,5.214935757608986,19.816755878914144
204.0,17.0,29.0,6313.0,0.0,108.0,3.7,311.0,2.717340248009303,5.739792912179234,21.237233775063167
23.0,5.0,31.0,4424.0,0.0,122.0,3.7,69.0,2.8898160479624413,4.23410650459726,15.666194067009862
212.0,10.0,25.0,6113.0,3.0,122.0,4.4,279.0,4.058371901763283,5.631211781821365,24.77733184001401
177.0,18.0,27.0,6699.0,0.0,88.0,3.4,77.0,2.0515563381903,4.343805421853684,14.768938434302523
25.0,18.0,28.0,4298.0,1.0,122.0,4.3,77.0,3.888140064964814,4.343805421853684,18.67836331397084
158.0,8.0,28.0,3629.0,1.0,122.0,3.7,36.0,3.0209125720842893,3.58351893845611,13.259020072287608
156.0,20.0,28.0,5570.0,3.0,17.0,4.5,269.0,5.124915907128641,5.594711379601839,25.17620120820828
62.0,4.0,30.0,284.0,0.0,17.0,3.7,98.0,2.7073833121145063,4.584967478670572,16.96437967108112
33.0,2.0,31.0,5106.0,3.0,10.0,3.6,61.0,2.6361960973342264,4.110873864173311,14.79914591102392
20.0,1.0,32.0,2041.0,0.0,108.0,3.9,1116.0,2.771963526845863,7.017506142941256,27.368273957470898
178.0,18.0,29.0,728.0,0.0,122.0,3.7,161.0,2.2082744135228043,5.081404364984462,18.80119615044251
140.0,10.0,24.0,259.0,3.0,100.0,4.2,90.0,3.865769620910684,4.499809670330265,18.899200615387112
0.0,4.0,28.0,3040.0,0.0,17.0,3.4,761.0,2.221375037568502,6.634633357861686,22.55775341672973
201.0,1.0,32.0,5378.0,0.0,17.0,3.7,130.0,1.9643112344262048,4.867534450455582,18.009877466685655
25.0,18.0,32.0,4348.0,0.0,122.0,3.5,576.0,1.9851308622085944,6.356107660695892,22.24637681243562
130.0,1.0,30.0,4704.0,2.0,17.0,4.1,48.0,3.952588967174808,3.871201010907891,15.871924144722351
38.0,20.0,27.0,3439.0,0.0,71.0,3.8,445.0,2.614471854142644,6.09807428216624,23.17268227223171
2.0,6.0,29.0,6752.0,2.0,76.0,3.4,75.0,2.847812143477369,4.31748811353631,14.679459586023452
84.0,14.0,29.0,2269.0,2.0,122.0,3.7,152.0,2.6390573296152584,5.0238805208462765,18.588357927131224
158.0,5.0,25.0,3863.0,1.0,122.0,4.5,27.0,5.329040539190878,3.295836866004329,14.83126589701948
222.0,18.0,32.0,2455.0,0.0,122.0,3.9,28.0,2.464703942470481,3.332204510175204,12.995597589683294
76.0,5.0,28.0,2710.0,0.0,122.0,3.7,300.0,2.7880929087757464,5.703782474656201,21.103995156227946
161.0,20.0,32.0,3291.0,0.0,17.0,3.7,198.0,2.8326249356838407,5.288267030694535,19.56658801356978
158.0,21.0,29.0,624.0,1.0,54.0,3.5,142.0,2.740840023925201,4.955827057601261,17.345394701604413
80.0,15.0,29.0,851.0,2.0,17.0,3.6,93.0,2.4327357774590905,4.532599493153256,16.317358175351725
38.0,20.0,31.0,6792.0,0.0,17.0,3.7,1062.0,2.63834278867739,6.967909201801884,25.781264046666973
46.0,18.0,31.0,2851.0,1.0,122.0,3.7,106.0,1.8656293177945105,4.663439094112067,17.254724648214648
118.0,20.0,32.0,4664.0,0.0,131.0,3.9,164.0,2.8898160479624413,5.099866427824199,19.889479068514376
84.0,14.0,29.0,5394.0,3.0,122.0,3.8,150.0,2.5104119401963625,5.010635294096256,19.04041411756577
75.0,5.0,28.0,922.0,0.0,122.0,3.7,131.0,2.1294214739848565,4.875197323201151,18.03823009584426
159.0,17.0,30.0,3085.0,2.0,77.0,3.7,449.0,2.9663034628631797,6.107022887742254,22.59598468464634
114.0,10.0,30.0,5275.0,3.0,122.0,4.0,320.0,2.847812143477369,5.768320995793772,23.073283983175088
20.0,1.0,30.0,4102.0,3.0,43.0,4.1,41.0,3.4249139082794717,3.713572066704308,15.225645473487662
78.0,5.0,24.0,2476.0,1.0,122.0,4.0,65.0,3.767921661453889,4.174387269895637,16.697549079582547
212.0,10.0,27.0,4026.0,0.0,122.0,3.9,1054.0,3.366950942933564,6.960347729101308,27.1453561434951
158.0,6.0,28.0,5647.0,0.0,122.0,3.9,25.0,3.1072736482868986,3.218875824868201,12.553615716985982
98.0,5.0,26.0,1508.0,3.0,40.0,4.3,80.0,4.358246106008478,4.382026634673881,18.842714529097687
158.0,9.0,33.0,503.0,0.0,17.0,3.5,38.0,2.0731719286662407,3.6375861597263857,12.73155155904235
9.0,10.0,26.0,5757.0,3.0,122.0,4.1,507.0,3.479392229247212,6.228511003591184,25.53689511472385
158.0,5.0,28.0,1983.0,0.0,122.0,4.2,116.0,3.1346242724206097,4.7535901911063645,19.965078802646733
158.0,20.0,30.0,2877.0,0.0,17.0,4.1,165.0,2.8384934971275,5.105945473900581,20.93437644299238
169.0,5.0,29.0,1928.0,3.0,78.0,4.0,81.0,4.656148430752721,4.394449154672439,17.577796618689757
158.0,5.0,27.0,4305.0,1.0,122.0,4.1,176.0,3.840312157874145,5.170483995038151,21.19898437965642
177.0,18.0,22.0,6497.0,3.0,122.0,4.7,824.0,5.852116269161894,6.714170529909472,31.55660149057452
