name,Region,Country,Vintage,Producer,Wine Variety,Grape Variety,Price (£),Average Rating,ABV,Log Price,Age
Chateau Larrivet Hautbrion Pessacleognan 2005,Pessacleognan,France,2005,Chateau Larrivet Hautbrion,Red,Unknown,48.52,4.1,,3.881976084075849,19
Chateau Larrivet Hautbrion Pessacleognan 2008,Pessacleognan,France,2008,Chateau Larrivet Hautbrion,Red,Unknown,41.82,4.0,,3.7333746940004873,16
Chateau Larrosee Saintemilion Grand Cru Grand Cru Classe 1999,Saintemilion Grand Cru,France,1999,Chateau Larrosee,Red,Unknown,43.66,4.1,,3.7764323511217976,25
Chateau Lascombes Chevalier De Lascombes Margaux 2016,Margaux,France,2016,Chateau Lascombes,Red,Margaux,41.39,3.7,,3.723039305760641,8
Chateau Lascombes Margaux Grand Cru Classe 2006,Margaux,France,2006,Chateau Lascombes,Red,Margaux,66.14,4.3,,4.191773707553646,18
Chateau Lascombes Margaux Grand Cru Classe 2008,Margaux,France,2008,Chateau Lascombes,Red,Margaux,53.58,3.9,,3.981175864116463,16
Chateau Lascombes Margaux Grand Cru Classe 2009,Margaux,France,2009,Chateau Lascombes,Red,Margaux,105.59,4.3,,4.659563669818422,15
Chateau Lascombes Margaux Grand Cru Classe 2010,Margaux,France,2010,Chateau Lascombes,Red,Margaux,108.0,4.3,,4.68213122712422,14
Chateau Lascombes Margaux Grand Cru Classe 2011,Margaux,France,2011,Chateau Lascombes,Red,Margaux,74.51,4.2,,4.310933344565637,13
Chateau Lascombes Margaux Grand Cru Classe 2016,Margaux,France,2016,Chateau Lascombes,Red,Margaux,74.51,4.1,,4.310933344565637,8
Chateau Lascombes Margaux Grand Cru Classe 2017,Margaux,France,2017,Chateau Lascombes,Red,Margaux,72.63,4.0,,4.285378059618076,7
Chateau Lassegue Saintemilion Grand Cru 2015,Saintemilion Grand Cru,France,2015,Chateau Lassegue,Red,Unknown,41.82,4.1,,3.7333746940004873,9
Chateau Latour A Pomerol Pomerol 2011,Pomerol,France,2011,Chateau Latour A Pomerol,Red,Pomerol,75.8,4.2,,4.328098292648326,13
Chateau Latour A Pomerol Pomerol 2012,Pomerol,France,2012,Chateau Latour A Pomerol,Red,Pomerol,85.18,4.3,,4.444766664495067,12
Chateau Latour A Pomerol Pomerol 2015,Pomerol,France,2015,Chateau Latour A Pomerol,Red,Pomerol,92.05,4.1,,4.522331907679087,9
Chateau Latour A Pomerol Pomerol 2016,Pomerol,France,2016,Chateau Latour A Pomerol,Red,Pomerol,75.31,4.2,,4.32161292811326,8
Chateau Latour Grand Vin Pauillac Premier Grand Cru Classe 1999,Pauillac,France,1999,Chateau Latour,Red,Unknown,485.57,4.7,,6.185323458594699,25
Chateau Latour Les Forts De Latour Pauillac 2011,Pauillac,France,2011,Chateau Latour,Red,Unknown,191.72,4.3,,5.25603597429143,13
Chateau Latourmartillac Pessacleognan Grand Cru Classe De Graves 2016,Pessacleognan,France,2016,Chateau Latourmartillac,Red,Unknown,53.39,4.0,,3.977623462512095,8
Chateau Laulerie Bergerac Rouge 2018,Unknown,France,2018,Chateau Laulerie,Red,Unknown,6.06,3.8,,1.801709800081223,6
Chateau Le Bon Pasteur Pomerol 2015,Pomerol,France,2015,Chateau Le Bon Pasteur,Red,Pomerol,75.31,3.9,,4.32161292811326,9
Chateau Le Boscq Saintestephe 2005,Saintestephe,France,2005,Chateau Le Boscq,Red,Unknown,30.93,3.8,,3.431726586696978,19
Chateau Le Boscq Saintestephe 2013,Saintestephe,France,2013,Chateau Le Boscq,Red,Unknown,24.19,3.7,,3.185939324621936,11
Chateau Le Coteau Margaux 2014,Margaux,France,2014,Chateau Le Coteau,Red,Margaux,19.17,4.0,,2.953346557057553,10
Chateau Le Crock Saintestephe 2015,Saintestephe,France,2015,Chateau Le Crock,Red,Unknown,27.33,4.0,,3.3079849999399764,9
Chateau Le Crock Saintestephe 2016,Saintestephe,France,2016,Chateau Le Crock,Red,Unknown,32.02,4.0,,3.4663607075685685,8
Chateau Le Gardera Bordeaux Superieur 2017,Bordeaux Superieur,France,2017,Chateau Le Gardera,Red,Unknown,7.35,3.8,,1.9947003132247452,7
Chateau Le Puy Emilien 2015,Unknown,France,2015,Chateau Le Puy,Red,Unknown,33.4,4.0,,3.5085558999826545,9
Chateau Leboscq Medoc 2014,Medoc,France,2014,Chateau Leboscq,Red,Unknown,12.04,3.6,,2.488234439880675,10
Chateau Lecuyer Pomerol 2015,Pomerol,France,2015,Chateau Lecuyer,Red,Pomerol,36.13,4.2,,3.5871235451595487,9
Chateau Lecuyer Pomerol 2016,Pomerol,France,2016,Chateau Lecuyer,Red,Pomerol,30.06,4.1,,3.4031953843248286,8
Chateau Legliseclinet Pomerol 2010,Pomerol,France,2010,Chateau Legliseclinet,Red,Pomerol,368.32,4.5,,5.908952125533518,14
Chateau Leoville Barton Saintjulien Grand Cru Classe 1998,Saintjulien,France,1998,Chateau Leoville Barton,Red,Unknown,75.31,4.2,,4.32161292811326,26
Chateau Leoville Barton Saintjulien Grand Cru Classe 2006,Saintjulien,France,2006,Chateau Leoville Barton,Red,Unknown,74.51,4.2,,4.310933344565637,18
Chateau Leoville Barton Saintjulien Grand Cru Classe 2008,Saintjulien,France,2008,Chateau Leoville Barton,Red,Unknown,64.42,4.2,,4.165424143903053,16
Chateau Leoville Barton Saintjulien Grand Cru Classe 2011,Saintjulien,France,2011,Chateau Leoville Barton,Red,Unknown,73.04,4.2,,4.291007236286713,13
Chateau Leoville Barton Saintjulien Grand Cru Classe 2014,Saintjulien,France,2014,Chateau Leoville Barton,Red,Unknown,64.47,4.2,,4.1661999993225285,10
Chateau Leoville Las Cases Clos Du Marquis Saintjulien 2014,Saintjulien,France,2014,Chateau Leoville Las Cases,Red,Unknown,48.56,4.2,,3.8828001467512423,10
Chateau Leoville Las Cases Clos Du Marquis Saintjulien 2016,Saintjulien,France,2016,Chateau Leoville Las Cases,Red,Unknown,60.8,4.1,,4.107589788972121,8
Chateau Leoville Las Cases Saintjulien Grand Cru Classe 2003,Saintjulien,France,2003,Chateau Leoville Las Cases,Red,Unknown,183.62,4.4,,5.212868404715554,21
Chateau Leoville Las Cases Saintjulien Grand Cru Classe 2005,Saintjulien,France,2005,Chateau Leoville Las Cases,Red,Unknown,281.55,4.6,,5.640310051700627,19
Chateau Leoville Las Cases Saintjulien Grand Cru Classe 2007,Saintjulien,France,2007,Chateau Leoville Las Cases,Red,Unknown,138.33,4.4,,4.929642134886724,17
Chateau Leoville Las Cases Saintjulien Grand Cru Classe 2008,Saintjulien,France,2008,Chateau Leoville Las Cases,Red,Unknown,154.88,4.3,,5.042650623528267,16
Chateau Leoville Las Cases Saintjulien Grand Cru Classe 2014,Saintjulien,France,2014,Chateau Leoville Las Cases,Red,Unknown,146.08,4.4,,4.984154416846659,10
Chateau Leoville Las Cases Saintjulien Grand Cru Classe 2015,Saintjulien,France,2015,Chateau Leoville Las Cases,Red,Unknown,199.95,4.6,,5.298067335292827,9
Chateau Leoville Las Cases Saintjulien Grand Cru Classe 2016,Saintjulien,France,2016,Chateau Leoville Las Cases,Red,Unknown,276.65,4.6,,5.622753169344119,8
Chateau Leoville Poyferre Pavillon De Leoville Poyferre Saintjulien 2015,Saintjulien,France,2015,Chateau Leoville Poyferre,Red,Unknown,39.14,4.1,,3.66714496196793,9
Chateau Leoville Poyferre Saintjulien Grand Cru Classe 2005,Saintjulien,France,2005,Chateau Leoville Poyferre,Red,Unknown,117.16,4.4,,4.763540521959533,19
Chateau Leoville Poyferre Saintjulien Grand Cru Classe 2012,Saintjulien,France,2012,Chateau Leoville Poyferre,Red,Unknown,74.51,4.2,,4.310933344565637,12
Chateau Leoville Poyferre Saintjulien Grand Cru Classe 2015,Saintjulien,France,2015,Chateau Leoville Poyferre,Red,Unknown,85.69,4.2,,4.450736132681028,9
Chateau Les Barraillots Margaux 2016,Margaux,France,2016,Chateau Les Barraillots,Red,Margaux,14.61,4.1,,2.6817062257626083,8
Chateau Les Carmes Hautbrion Pessacleognan 2005,Pessacleognan,France,2005,Chateau Les Carmes Hautbrion,Red,Unknown,108.79,4.2,,4.689419418432991,19
Chateau Les Carmes Hautbrion Pessacleognan 2017,Pessacleognan,France,2017,Chateau Les Carmes Hautbrion,Red,Unknown,85.69,3.9,,4.450736132681028,7
Chateau Les Graves De Viaud Cuvee Prestige Cotes De Bourg 2011,Cotes De Bourg,France,2011,Chateau Les Graves De Viaud,Red,Unknown,10.8,3.3,,2.379546134130174,13
Chateau Les Hautsconseillants Lalandedepomerol 2013,Lalandedepomerol,France,2013,Chateau Les Hautsconseillants,Red,Pomerol,18.95,3.9,,2.9418039315284354,11
Chateau Les Hautsconseillants Lalandedepomerol 2014,Lalandedepomerol,France,2014,Chateau Les Hautsconseillants,Red,Pomerol,17.05,4.0,,2.836150203729526,10
Chateau Les Vieux Ormes Lalandedepomerol 2014,Lalandedepomerol,France,2014,Chateau Les Vieux Ormes,Red,Pomerol,17.5,3.8,,2.862200880929469,10
Chateau Liversan Hautmedoc 2008,Hautmedoc,France,2008,Chateau Liversan,Red,Unknown,16.45,3.5,,2.8003254772113806,16
Chateau Lousteauneuf Medoc 2012,Medoc,France,2012,Chateau Lousteauneuf,Red,Unknown,15.82,3.8,,2.761274962339508,12
Chateau Lousteauneuf Medoc 2015,Medoc,France,2015,Chateau Lousteauneuf,Red,Unknown,16.58,3.4,,2.8081971497071487,9
Chateau Lousteauneuf Medoc 2016,Medoc,France,2016,Chateau Lousteauneuf,Red,Unknown,16.66,3.6,,2.8130106367386967,8
Chateau Lucia Saintemilion Grand Cru 2010,Saintemilion Grand Cru,France,2010,Chateau Lucia,Red,Unknown,47.68,3.9,,3.8645120227570944,14
Chateau Lynchbages Echo De Lynchbages Pauillac 2016,Pauillac,France,2016,Chateau Lynchbages,Red,Unknown,60.61,4.1,,4.104459895963194,8
Chateau Lynchbages Pauillac Grand Cru Classe 2000,Pauillac,France,2000,Chateau Lynchbages,Red,Unknown,322.32,4.5,,5.775544840883091,24
Chateau Lynchbages Pauillac Grand Cru Classe 2015,Pauillac,France,2015,Chateau Lynchbages,Red,Unknown,129.76,4.3,,4.865686590367102,9
Chateau Magdelaine Saintemilion Grand Cru Premier Grand Cru Classe 2011,Saintemilion Grand Cru,France,2011,Chateau Magdelaine,Red,Unknown,80.49,4.2,,4.388132953105642,13
Chateau Malarticlagraviere Pessacleognan Grand Cru Classe De Graves 2005,Pessacleognan,France,2005,Chateau Malarticlagraviere,Red,Unknown,66.93,4.2,,4.203647297112551,19
Chateau Malarticlagraviere Pessacleognan Grand Cru Classe De Graves 2010,Pessacleognan,France,2010,Chateau Malarticlagraviere,Red,Unknown,73.92,4.2,,4.302983427333428,14
Chateau Malarticlagraviere Pessacleognan Grand Cru Classe De Graves 2011,Pessacleognan,France,2011,Chateau Malarticlagraviere,Red,Unknown,55.08,4.1,,4.008786673860454,13
Chateau Malarticlagraviere Pessacleognan Grand Cru Classe De Graves 2015,Pessacleognan,France,2015,Chateau Malarticlagraviere,Red,Unknown,54.42,4.1,,3.9967317333551,9
Chateau Malarticlagraviere Pessacleognan Grand Cru Classe De Graves 2016,Pessacleognan,France,2016,Chateau Malarticlagraviere,Red,Unknown,60.28,4.0,,4.099000373758295,8
Chateau Malescasse Hautmedoc 2001,Hautmedoc,France,2001,Chateau Malescasse,Red,Unknown,19.45,3.7,,2.9678470700644555,23
Chateau Malescasse Hautmedoc 2006,Hautmedoc,France,2006,Chateau Malescasse,Red,Unknown,12.39,3.7,,2.516889695641052,18
Chateau Malescasse Hautmedoc 2016,Hautmedoc,France,2016,Chateau Malescasse,Red,Unknown,18.33,3.7,,2.908539061851614,8
Chateau Malescot St Exupery Margaux Grand Cru Classe 2005,Margaux,France,2005,Chateau Malescot St Exupery,Red,Margaux,108.79,4.4,,4.689419418432991,19
Chateau Malescot St Exupery Margaux Grand Cru Classe 2016,Margaux,France,2016,Chateau Malescot St Exupery,Red,Margaux,78.9,4.2,,4.368181227851829,8
Chateau Maris Les Planels 2017,Minervois La Liviniere,France,2017,Chateau Maris,Red,Unknown,19.42,3.8,,2.9663034628631797,7
Chateau Maris Savoir Vieillir Minervois 2018,Minervois,France,2018,Chateau Maris,Red,Unknown,18.77,3.6,,2.932259850598417,6
Chateau Marjosse Bordeaux 2007,Bordeaux,France,2007,Chateau Marjosse,Red,Unknown,9.71,3.4,,2.273156282303234,17
Chateau Marquis Dalesme Margaux Grand Cru Classe 2015,Margaux,France,2015,Chateau Marquis Dalesme,Red,Margaux,47.68,4.0,,3.8645120227570944,9
Chateau Marquis Dalesme Margaux Grand Cru Classe 2016,Margaux,France,2016,Chateau Marquis Dalesme,Red,Margaux,44.88,4.1,,3.803992261214441,8
Chateau Marquis De Terme Margaux Grand Cru Classe 2015,Margaux,France,2015,Chateau Marquis De Terme,Red,Margaux,46.13,4.1,,3.831463497569729,9
Chateau Marquis De Terme Margaux Grand Cru Classe 2017,Margaux,France,2017,Chateau Marquis De Terme,Red,Margaux,42.44,3.8,,3.7480913137457823,7
Chateau Marsac Seguineau Margaux 2015,Margaux,France,2015,Chateau Marsac Seguineau,Red,Margaux,21.06,4.1,,3.047375506705829,9
Chateau Martinet 2018,St. Emilion,France,2018,Martinet,Red,Bordeaux Red Blends,33.67,4.6,14.5,3.516607233172983,6
Chateau Maucoil Chateauneufdupape 2016,Chateauneufdupape,France,2016,Chateau Maucoil,Red,Unknown,27.74,4.2,,3.3228754148866857,8
Chateau Maucoil Chateauneufdupape 2017,Chateauneufdupape,France,2017,Chateau Maucoil,Red,Unknown,28.03,4.2,,3.333275365176697,7
Chateau Messile Aubert Montagnesaintemilion 2005,Montagnesaintemilion,France,2005,Chateau Messile Aubert,Red,Unknown,29.26,4.2,,3.3762213955919784,19
Chateau Meyney Saintestephe 2015,Saintestephe,France,2015,Chateau Meyney,Red,Unknown,36.73,3.9,,3.603593859831576,9
Chateau Meyney Saintestephe 2016,Saintestephe,France,2016,Chateau Meyney,Red,Unknown,32.57,4.0,,3.4833916192881422,8
Chateau Mire Letang La Clape 2017,La Clape,France,2017,Chateau Mire Letang,Red,Unknown,8.36,3.6,,2.12345842709661,7
Chateau Monbousquet Saintemilion Grand Cru 2006,Saintemilion Grand Cru,France,2006,Chateau Monbousquet,Red,Unknown,49.78,4.2,,3.9076132969394464,18
Chateau Monbrison Margaux 2005,Margaux,France,2005,Chateau Monbrison,Red,Margaux,40.14,4.1,,3.692373343368192,19
Chateau Monbrison Margaux 2013,Margaux,France,2013,Chateau Monbrison,Red,Margaux,26.79,4.1,,3.2880286835565173,11
Chateau Mongravey Margaux 2016,Margaux,France,2016,Chateau Mongravey,Red,Margaux,23.4,3.9,,3.152736022363656,8
Chateau Montlandrie 2014,Unknown,France,2014,Chateau Montlandrie,Red,Bordeaux Red Blends,18.89,3.6,14.5,2.9386326815134183,10
Chateau Montredon Lirac 2017,Unknown,France,2017,Chateau Montredon,Red,Lirac,12.98,4.3,,2.563409711275944,7
Chateau Montrose La Dame De Montrose Saintestephe 2016,Saintestephe,France,2016,Chateau Montrose,Red,Unknown,36.79,3.9,,3.605226069116683,8
Chateau Montrose Saintestephe Grand Cru Classe 2007,Saintestephe,France,2007,Chateau Montrose,Red,Unknown,91.25,4.2,,4.513602992462601,17
Chateau Montrose Saintestephe Grand Cru Classe 2010,Saintestephe,France,2010,Chateau Montrose,Red,Unknown,233.58,4.4,,5.45352463085042,14
Chateau Montrose Saintestephe Grand Cru Classe 2011,Saintestephe,France,2011,Chateau Montrose,Red,Unknown,91.25,4.1,,4.513602992462601,13
Chateau Montrose Saintestephe Grand Cru Classe 2012,Saintestephe,France,2012,Chateau Montrose,Red,Unknown,88.95,4.2,,4.4880744141118445,12
Chateau Montrose Saintestephe Grand Cru Classe 2014,Saintestephe,France,2014,Chateau Montrose,Red,Unknown,129.76,4.4,,4.865686590367102,10
Chateau Moulin Hautlaroque Fronsac 2011,Fronsac,France,2011,Chateau Moulin Hautlaroque,Red,Fronsac,15.46,3.9,,2.738256043159276,13
Chateau Moulin Hautlaroque Fronsac 2014,Fronsac,France,2014,Chateau Moulin Hautlaroque,Red,Fronsac,16.28,3.9,,2.7899373605743945,10
Chateau Moulin Hautlaroque Fronsac 2015,Fronsac,France,2015,Chateau Moulin Hautlaroque,Red,Fronsac,18.73,4.0,,2.930126516455997,9
Chateau Moulin Hautlaroque Fronsac 2016,Fronsac,France,2016,Chateau Moulin Hautlaroque,Red,Fronsac,19.55,3.8,,2.9729752864313745,8
Chateau Moulinetlasserre Pomerol 2000,Pomerol,France,2000,Chateau Moulinetlasserre,Red,Pomerol,41.44,4.3,,3.724246597951228,24
Chateau Mourgues Du Gres Terre Dargence Costieresdenimes 2015,Costieresdenimes,France,2015,Chateau Mourgues Du Gres,Red,Unknown,10.8,3.8,,2.379546134130174,9
Chateau Mouton Rothschild Pauillac Premier Grand Cru Classe 1989,Pauillac,France,1989,Chateau Mouton Rothschild,Red,Unknown,978.48,4.6,,6.886000347179107,35
Chateau Mouton Rothschild Pauillac Premier Grand Cru Classe 2006,Pauillac,France,2006,Chateau Mouton Rothschild,Red,Unknown,612.06,4.6,,6.416830316922483,18
Chateau Mouton Rothschild Pauillac Premier Grand Cru Classe 2017,Pauillac,France,2017,Chateau Mouton Rothschild,Red,Unknown,530.46,4.6,,6.273744554645768,7
Chateau Musar Hochar Pere Et Fils 2016,Bekaa Valley,Lebanon,2016,Chateau Musar,Red,Unknown,16.24,3.9,,2.7874773347335315,8
Chateau Musar Musar Jeune Rouge 2016,Bekaa Valley,Lebanon,2016,Chateau Musar,Red,Unknown,9.08,3.8,,2.206074192613202,8
Chateau Musar Rouge Gaston Hochar 1999,Bekaa Valley,Lebanon,1999,Chateau Musar,Red,Unknown,30.93,4.3,,3.431726586696978,25
Chateau Musar Rouge Gaston Hochar 2000,Bekaa Valley,Lebanon,2000,Chateau Musar,Red,Unknown,30.6,4.2,,3.4210000089583352,24
Chateau Musar Rouge Gaston Hochar 2001,Bekaa Valley,Lebanon,2001,Chateau Musar,Red,Unknown,30.11,4.2,,3.4048573424936426,23
Chateau Musar Rouge Gaston Hochar 2003,Bekaa Valley,Lebanon,2003,Chateau Musar,Red,Unknown,36.64,4.2,,3.6011405398059297,21
Chateau Musar Rouge Gaston Hochar 2005,Bekaa Valley,Lebanon,2005,Chateau Musar,Red,Unknown,40.72,4.3,,3.706719372242267,19
Chateau Musar Rouge Gaston Hochar 2013,Bekaa Valley,Lebanon,2013,Chateau Musar,Red,Unknown,28.48,3.8,,3.3492020865437757,11
Chateau Olivier Pessacleognan Grand Cru Classe 2014,Pessacleognan,France,2014,Chateau Olivier,Red,Unknown,28.31,3.9,,3.343215099123808,10
Chateau Palmer Margaux Grand Cru Classe 2009,Margaux,France,2009,Chateau Palmer,Red,Margaux,317.3,4.6,,5.75984769858915,15
Chateau Paloumey Hautmedoc 2015,Hautmedoc,France,2015,Chateau Paloumey,Red,Unknown,16.7,3.8,,2.815408719422709,9
Chateau Pape Clement Pessacleognan Grand Cru Classe De Graves 2005,Pessacleognan,France,2005,Chateau Pape Clement,Red,Unknown,149.86,4.5,,5.0097015249361645,19
Chateau Pape Clement Pessacleognan Grand Cru Classe De Graves 2006,Pessacleognan,France,2006,Chateau Pape Clement,Red,Unknown,108.0,4.4,,4.68213122712422,18
Chateau Pape Clement Pessacleognan Grand Cru Classe De Graves 2008,Pessacleognan,France,2008,Chateau Pape Clement,Red,Unknown,97.07,4.3,,4.575432367724135,16
Chateau Pape Clement Pessacleognan Grand Cru Classe De Graves 2016,Pessacleognan,France,2016,Chateau Pape Clement,Red,Unknown,104.46,4.3,,4.6488042230081525,8
Chateau Pavie Macquin Saintemilion Grand Cru Premier Grand Cru Classe 2010,Saintemilion Grand Cru,France,2010,Chateau Pavie Macquin,Red,Unknown,125.54,4.4,,4.832624432889386,14
Chateau Pedesclaux Pauillac Grand Cru Classe 2017,Pauillac,France,2017,Chateau Pedesclaux,Red,Unknown,39.99,3.8,,3.688629422858727,7
Chateau Penin Tradition Bordeaux Superieur 2016,Bordeaux Superieur,France,2016,Chateau Penin,Red,Unknown,7.45,3.6,,2.008214032391468,8
Chateau Pesquie Ventoux Terrasses 2017,Ventoux,France,2017,Chateau Pesquie,Red,Unknown,7.95,3.8,,2.0731719286662407,7
Chateau Petit Gravet Aine Saintemilion Grand Cru 2014,Saintemilion Grand Cru,France,2014,Chateau Petit Gravet Aine,Red,Unknown,29.38,3.7,,3.380314170745731,10
Chateau Petitvillage Pomerol 1996,Pomerol,France,1996,Chateau Petitvillage,Red,Pomerol,64.88,3.9,,4.172539409807157,28
Chateau Petitvillage Pomerol 2005,Pomerol,France,2005,Chateau Petitvillage,Red,Pomerol,79.49,4.2,,4.375631227585021,19
Chateau Petitvillage Pomerol 2011,Pomerol,France,2011,Chateau Petitvillage,Red,Pomerol,60.8,3.9,,4.107589788972121,13
Chateau Pey De Faure Bordeaux 2014,Bordeaux,France,2014,Chateau Pey De Faure,Red,Unknown,5.02,3.3,,1.6134299337036375,10
Chateau Peybonhomme Blaye Cotes De Bordeaux 2016,Unknown,France,2016,Chateau Peybonhomme,Red,Unknown,11.29,3.5,,2.423917378161571,8
Chateau Peyrelebade Hautmedoc 2014,Hautmedoc,France,2014,Chateau Peyrelebade,Red,Unknown,18.49,4.0,,2.9172300453990334,10
Chateau Phelan Segur Saintestephe 2010,Saintestephe,France,2010,Chateau Phelan Segur,Red,Unknown,48.88,4.1,,3.88936831486334,14
Chateau Phelan Segur Saintestephe 2015,Saintestephe,France,2015,Chateau Phelan Segur,Red,Unknown,57.72,3.9,,4.05560373390567,9
Chateau Phelan Segur Saintestephe 2017,Saintestephe,France,2017,Chateau Phelan Segur,Red,Unknown,37.54,3.7,,3.6254070311583626,7
Chateau Pichon Baron Pauillac Grand Cru Classe 2011,Pauillac,France,2011,Chateau Pichon Baron,Red,Unknown,116.37,4.4,,4.756774770119986,13
Chateau Pichon Baron Pauillac Grand Cru Classe 2017,Pauillac,France,2017,Chateau Pichon Baron,Red,Unknown,134.65,4.3,,4.902678819257607,7
Chateau Pichon Longueville Comtesse De Lalande Pauillac Grand Cru Classe 2005,Pauillac,France,2005,Chateau Pichon Longueville Comtesse De Lalande,Red,Unknown,142.28,4.4,,4.957796947080254,19
Chateau Pichon Longueville Comtesse De Lalande Pauillac Grand Cru Classe 2015,Pauillac,France,2015,Chateau Pichon Longueville Comtesse De Lalande,Red,Unknown,142.82,4.4,,4.961585096120964,9
Chateau Pichon Longueville Comtesse De Lalande Pauillac Grand Cru Classe 2016,Pauillac,France,2016,Chateau Pichon Longueville Comtesse De Lalande,Red,Unknown,183.62,4.5,,5.212868404715554,8
Chateau Pichon Longueville Comtesse De Lalande Pauillac Grand Cru Classe 2017,Pauillac,France,2017,Chateau Pichon Longueville Comtesse De Lalande,Red,Unknown,129.76,4.4,,4.865686590367102,7
Chateau Pichon Longueville Comtesse De Lalande Reserve De La Comtesse Pauillac 2016,Pauillac,France,2016,Chateau Pichon Longueville Comtesse De Lalande,Red,Unknown,60.61,4.0,,4.104459895963194,8
Chateau Picque Caillou Pessacleognan 2017,Pessacleognan,France,2017,Chateau Picque Caillou,Red,Unknown,19.99,4.1,,2.9952321485123083,7
Chateau Pierrail Bordeaux Superieur 2016,Bordeaux Superieur,France,2016,Chateau Pierrail,Red,Unknown,11.3,3.9,,2.424802725718295,8
Chateau Plaisance Chateau Plaisancebranne Montagne Saintemilion 2011,Montagnesaintemilion,France,2011,Chateau Plaisance,Red,Unknown,8.08,3.7,,2.089391872533004,13
