region,country,vintage,producer,wine_variety,grape_variety,rating,rating_qty,log_price,log_rating_qty,rating * log_rating_qty
19.0,10.0,25.0,4594.0,2.0,8.0,4.3,50.0,3.920982746799618,3.912023005428146,16.821698923341028
178.0,18.0,19.0,5421.0,0.0,113.0,4.1,135.0,4.079907514424331,4.90527477843843,20.11162659159756
96.0,9.0,30.0,6380.0,1.0,110.0,4.1,34.0,3.634159241913703,3.5263605246161616,14.45807815092626
126.0,1.0,28.0,6800.0,1.0,16.0,3.8,167.0,3.1497400860333387,5.117993812416755,19.44837648718367
79.0,5.0,31.0,4349.0,0.0,121.0,3.9,1703.0,3.367295829986474,7.440146680662688,29.016572054584483
231.0,10.0,28.0,3256.0,2.0,115.0,3.9,225.0,3.547315889792149,5.41610040220442,21.12279156859724
39.0,20.0,32.0,3220.0,0.0,82.0,3.5,34.0,2.771963526845863,3.5263605246161616,12.342261836156563
77.0,5.0,32.0,4349.0,0.0,121.0,3.6,1168.0,2.63834278867739,7.0630481633881725,25.42697338819742
123.0,4.0,27.0,5324.0,3.0,16.0,3.8,1149.0,2.74855214441154,7.046647277848756,26.77725965582527
91.0,10.0,30.0,6102.0,2.0,121.0,4.3,174.0,3.683615624438837,5.159055299214529,22.18393778662248
17.0,10.0,30.0,6642.0,0.0,6.0,3.7,191.0,2.3841650799864684,5.25227342804663,19.433411683772533
164.0,18.0,30.0,3783.0,2.0,53.0,3.8,703.0,2.6741486494265287,6.555356891810665,24.910356188880527
214.0,0.0,33.0,606.0,0.0,48.0,3.8,238.0,2.704711299836696,5.472270673671475,20.794628559951605
158.0,14.0,28.0,5407.0,2.0,121.0,4.1,179.0,3.3138223021771545,5.187385805840755,21.26828180394709
178.0,18.0,29.0,2410.0,0.0,36.0,4.3,59.0,3.8194690238175375,4.07753744390572,17.533411008794594
39.0,20.0,30.0,527.0,3.0,53.0,3.6,702.0,2.532902848056256,6.553933404025812,23.594160254492923
211.0,10.0,28.0,6144.0,2.0,121.0,4.3,27.0,3.3769046890931107,3.295836866004329,14.172098523818615
14.0,5.0,29.0,4039.0,1.0,121.0,3.8,172.0,3.0209125720842893,5.147494476813453,19.56047901189112
52.0,20.0,28.0,6758.0,0.0,53.0,3.6,229.0,2.70805020110221,5.43372200355424,19.561399212795266
224.0,10.0,30.0,6281.0,3.0,121.0,4.2,526.0,2.851284369188118,6.26530121273771,26.314265093498385
19.0,10.0,28.0,4430.0,1.0,8.0,4.2,43.0,3.947969132201615,3.7612001156935615,15.797040485912962
19.0,10.0,27.0,4594.0,2.0,8.0,4.2,130.0,3.9659428474175766,4.867534450455582,20.443644691913445
158.0,18.0,33.0,672.0,3.0,2.0,4.5,52.0,2.893699547988839,3.951243718581428,17.780596733616424
158.0,10.0,26.0,1172.0,3.0,75.0,3.5,82.0,3.0209125720842893,4.406719247264253,15.423517365424887
235.0,17.0,29.0,2373.0,2.0,53.0,4.0,52.0,3.665098925448533,3.951243718581428,15.80497487432571
39.0,20.0,31.0,5978.0,0.0,16.0,4.0,24.0,2.747270914255491,3.1780538303479458,12.712215321391785
158.0,5.0,32.0,354.0,0.0,110.0,3.9,61.0,3.218875824868201,4.110873864173311,16.032408070275913
158.0,20.0,30.0,4909.0,0.0,16.0,3.9,22.0,3.358289880650879,3.091042453358316,12.055065568097431
42.0,10.0,29.0,6506.0,2.0,125.0,4.0,70.0,2.4078456036515385,4.248495242049359,16.993980968197437
133.0,0.0,27.0,1204.0,1.0,48.0,4.3,3295.0,3.879706403951603,8.100161446936607,34.83069422182741
181.0,10.0,27.0,6122.0,0.0,121.0,3.8,462.0,3.295466427029913,6.13556489108174,23.315146586110608
32.0,5.0,31.0,790.0,2.0,76.0,3.6,248.0,2.8780742300857582,5.513428746164983,19.848343486193937
215.0,0.0,26.0,2500.0,2.0,48.0,3.6,1122.0,2.8887037007954675,7.022868086082641,25.28232510989751
196.0,10.0,30.0,4561.0,1.0,63.0,3.6,75.0,2.322387720290225,4.31748811353631,15.542957208730718
187.0,5.0,29.0,1956.0,2.0,121.0,4.2,157.0,3.5139306516493947,5.056245805348308,21.23623238246289
111.0,10.0,31.0,3382.0,2.0,59.0,3.7,113.0,2.9090844668283187,4.727387818712341,17.491334929235663
78.0,5.0,28.0,3960.0,0.0,121.0,3.9,96.0,2.8326249356838407,4.564348191467836,17.80095794672456
191.0,10.0,30.0,3739.0,3.0,81.0,3.9,868.0,2.0202221820198645,6.76619171466035,26.38814768717536
198.0,20.0,26.0,5179.0,0.0,76.0,3.8,50.0,3.367295829986474,3.912023005428146,14.865687420626951
32.0,5.0,30.0,4287.0,0.0,76.0,3.6,1233.0,3.3586377672433594,7.117205503164344,25.62193981139164
133.0,0.0,27.0,6243.0,0.0,48.0,3.7,457.0,2.63834278867739,6.124683390894205,22.66132854630856
131.0,5.0,29.0,2194.0,3.0,121.0,4.0,94.0,3.2965773325320527,4.543294782270004,18.17317912908001
158.0,10.0,33.0,5256.0,0.0,102.0,5.0,22.0,3.329343277894172,3.091042453358316,15.45521226679158
54.0,5.0,29.0,1434.0,0.0,121.0,4.4,1517.0,4.450969504910791,7.324489979348533,32.22775590913355
158.0,5.0,32.0,2610.0,0.0,121.0,3.6,59.0,3.295466427029913,4.07753744390572,14.679134798060591
58.0,10.0,29.0,1171.0,0.0,21.0,3.8,232.0,3.0209125720842893,5.44673737166631,20.697602012331977
133.0,0.0,32.0,6179.0,0.0,48.0,3.8,397.0,2.8326249356838407,5.983936280687191,22.73895786661132
209.0,10.0,31.0,461.0,1.0,121.0,4.0,2280.0,2.196112848483529,7.731930721948486,30.927722887793944
189.0,5.0,27.0,1214.0,0.0,121.0,3.6,64.0,3.125443880075648,4.158883083359672,14.971979100094815
47.0,18.0,30.0,644.0,0.0,54.0,3.8,116.0,2.564179830682508,4.7535901911063645,18.063642726204183
178.0,18.0,27.0,5538.0,1.0,91.0,3.5,1226.0,2.1598687907924505,7.111512116496157,24.89029240773655
3.0,14.0,26.0,3592.0,3.0,121.0,3.9,313.0,2.695302628279708,5.746203190540153,22.410192443106595
10.0,10.0,24.0,5414.0,2.0,121.0,4.7,207.0,5.688296517120754,5.33271879326537,25.06377832834724
56.0,10.0,27.0,6558.0,0.0,21.0,3.9,189.0,3.3891248004278864,5.241747015059643,20.442813358732607
191.0,10.0,29.0,2290.0,1.0,121.0,4.0,248.0,2.1424163408412245,5.513428746164983,22.05371498465993
111.0,10.0,32.0,5494.0,0.0,59.0,3.9,1087.0,3.2184757448468613,6.99117688712121,27.26558985977272
56.0,10.0,26.0,1161.0,2.0,21.0,4.0,155.0,3.834061463958434,5.043425116919247,20.173700467676987
98.0,5.0,27.0,4052.0,0.0,121.0,3.3,43.0,3.971423348709594,3.7612001156935615,12.411960381788756
190.0,5.0,24.0,1816.0,2.0,121.0,4.2,1037.0,4.5501858776553314,6.944087208229528,29.16516627456401
158.0,18.0,30.0,6457.0,0.0,121.0,3.7,55.0,2.405141681319138,4.007333185232471,14.827132785360144
215.0,0.0,33.0,6846.0,0.0,48.0,3.9,256.0,2.564179830682508,5.545177444479562,21.626192033470293
85.0,14.0,29.0,4128.0,2.0,121.0,4.2,195.0,3.234355395716587,5.272999558563747,22.146598145967737
184.0,10.0,28.0,6831.0,0.0,121.0,4.4,62.0,3.186352633162641,4.127134385045092,18.159391294198404
227.0,10.0,26.0,6830.0,3.0,23.0,4.2,78.0,3.380994674344636,4.356708826689592,18.298177072096287
54.0,5.0,16.0,199.0,2.0,121.0,3.8,59.0,4.315619702476283,4.07753744390572,15.494642286841732
110.0,5.0,28.0,2027.0,3.0,78.0,3.8,299.0,2.6844403354630764,5.700443573390686,21.661685578884605
140.0,10.0,30.0,3274.0,3.0,56.0,3.8,44.0,2.013568797529128,3.784189633918261,14.37992060888939
133.0,0.0,27.0,133.0,0.0,10.0,4.1,1624.0,2.771963526845863,7.392647520721623,30.309854834958653
158.0,10.0,30.0,5247.0,2.0,102.0,3.6,516.0,2.1424163408412245,6.246106765481563,22.485984355733628
76.0,5.0,28.0,921.0,0.0,121.0,3.7,131.0,2.1294214739848565,4.875197323201151,18.03823009584426
39.0,20.0,31.0,3152.0,3.0,16.0,3.7,149.0,2.224623551524334,5.003946305945459,18.5146013319982
203.0,17.0,26.0,5425.0,0.0,15.0,3.9,187.0,3.636796374243711,5.231108616854587,20.401323605732888
178.0,18.0,28.0,4480.0,3.0,121.0,3.6,431.0,2.3194422100604686,6.066108090103747,21.83798912437349
180.0,17.0,32.0,277.0,3.0,53.0,3.7,227.0,1.8656293177945105,5.424950017481403,20.07231506468119
158.0,20.0,28.0,5582.0,0.0,130.0,3.9,370.0,2.564179830682508,5.913503005638271,23.06266172198925
4.0,14.0,31.0,6691.0,0.0,121.0,3.8,75.0,3.090587804566669,4.31748811353631,16.406454831437976
158.0,4.0,30.0,283.0,2.0,76.0,3.8,408.0,3.18262669219308,6.0112671744041615,22.84281526273581
59.0,5.0,28.0,2360.0,2.0,121.0,3.8,118.0,2.8964642718953217,4.770684624465665,18.12860157296953
113.0,5.0,28.0,3373.0,3.0,96.0,3.7,478.0,2.481567748522486,6.169610732491456,22.82755971021839
119.0,20.0,29.0,3422.0,0.0,121.0,3.8,525.0,2.329227023940467,6.263398262591624,23.80091339784817
59.0,5.0,31.0,531.0,3.0,121.0,3.7,33.0,2.9183111265854063,3.49650756146648,12.937077977425975
83.0,10.0,30.0,763.0,3.0,29.0,3.8,120.0,2.717340248009303,4.787491742782046,18.192468622571774
211.0,10.0,29.0,6165.0,2.0,121.0,4.1,269.0,3.333275365176697,5.594711379601839,22.938316656367537
170.0,10.0,30.0,6148.0,0.0,81.0,3.6,48.0,2.206074192613202,3.871201010907891,13.936323639268409
158.0,10.0,30.0,2877.0,2.0,121.0,3.7,497.0,2.71336936257981,6.208590026096629,22.971783096557527
119.0,20.0,28.0,4650.0,3.0,130.0,4.1,1649.0,3.34814816057234,7.407924322559599,30.372489722494358
170.0,10.0,28.0,3021.0,0.0,81.0,3.9,390.0,2.8903717578961645,5.966146739123692,23.2679722825824
85.0,14.0,31.0,2272.0,1.0,121.0,3.8,57.0,3.2596338173403687,4.04305126783455,15.36359481777129
149.0,20.0,31.0,5790.0,0.0,16.0,4.0,28.0,3.7152779279684673,3.332204510175204,13.328818040700815
77.0,5.0,29.0,2921.0,3.0,121.0,3.7,3752.0,2.244955980157409,8.230044310126116,30.451163947466632
158.0,14.0,27.0,1071.0,2.0,121.0,3.8,275.0,2.829087196145044,5.616771097666572,21.34373017113297
211.0,10.0,16.0,5573.0,2.0,121.0,4.0,31.0,3.3002714630721948,3.4339872044851463,13.735948817940583
201.0,1.0,31.0,467.0,1.0,107.0,3.2,100.0,1.9530276168241767,4.605170185988092,14.736544595161895
97.0,10.0,29.0,5707.0,3.0,121.0,4.0,131.0,2.8814431271518632,4.875197323201151,19.500789292804605
190.0,5.0,28.0,1817.0,0.0,121.0,4.6,156.0,5.557329866276489,5.049856007249537,23.229337633347868
195.0,3.0,26.0,2864.0,0.0,16.0,3.3,117.0,2.6166656393003573,4.762173934797756,15.715173984832594
203.0,17.0,27.0,3877.0,0.0,16.0,4.2,648.0,3.499231121933521,6.473890696352274,27.190340924679557
158.0,15.0,28.0,122.0,0.0,121.0,3.6,64.0,2.470638677990296,4.158883083359672,14.971979100094815
79.0,5.0,29.0,5101.0,1.0,121.0,3.7,1143.0,3.046425387869509,7.041411663794811,26.053223156040804
140.0,10.0,28.0,3101.0,0.0,56.0,3.6,34.0,1.8809906029559973,3.5263605246161616,12.694897888618184
145.0,5.0,32.0,4286.0,0.0,121.0,3.9,37.0,3.331847303527362,3.610917912644224,14.082579859312474
19.0,10.0,28.0,3360.0,0.0,8.0,4.2,280.0,4.459566212129299,5.634789603169249,23.66611633331085
133.0,0.0,32.0,3072.0,0.0,48.0,4.1,38.0,3.090587804566669,3.6375861597263857,14.91410325487818
181.0,10.0,31.0,1014.0,0.0,121.0,3.9,579.0,3.295466427029913,6.361302477572996,24.80907966253468
149.0,20.0,31.0,3296.0,0.0,130.0,4.1,28.0,3.54066942694875,3.332204510175204,13.662038491718334
187.0,5.0,18.0,2170.0,2.0,121.0,4.2,110.0,4.158257887965753,4.700480365792417,19.74201753632815
169.0,5.0,24.0,1612.0,2.0,78.0,4.1,73.0,4.090671156855792,4.290459441148391,17.5908837087084
158.0,10.0,29.0,3693.0,0.0,120.0,4.3,45.0,3.962145614831357,3.80666248977032,16.368648706012372
39.0,20.0,31.0,4235.0,0.0,71.0,3.7,608.0,2.3015845926604626,6.410174881966167,23.71764706327482
99.0,5.0,28.0,928.0,3.0,38.0,4.1,25.0,3.064791809485486,3.218875824868201,13.19739088195962
158.0,20.0,32.0,5945.0,0.0,10.0,4.0,46.0,3.1350593387750902,3.828641396489095,15.31456558595638
158.0,10.0,28.0,2277.0,0.0,102.0,4.2,38.0,2.796061078424924,3.6375861597263857,15.27786187085082
75.0,5.0,26.0,2678.0,0.0,121.0,4.1,106.0,4.0428758138469085,4.663439094112067,19.120100285859472
165.0,5.0,18.0,1652.0,1.0,121.0,4.3,468.0,4.909488112091298,6.148468295917647,26.438413672445883
65.0,20.0,30.0,453.0,0.0,53.0,3.8,41.0,2.9952321485123083,3.713572066704308,14.11157385347637
158.0,18.0,25.0,3034.0,3.0,121.0,4.2,269.0,3.366260811781259,5.594711379601839,23.497787794327724
140.0,10.0,27.0,2236.0,2.0,121.0,4.4,281.0,3.5765502691400166,5.638354669333745,24.80876054506848
79.0,5.0,30.0,4349.0,0.0,121.0,3.9,1486.0,3.18262669219308,7.303843225277704,28.48498857858304
36.0,5.0,28.0,1550.0,3.0,48.0,3.7,210.0,2.221375037568502,5.3471075307174685,19.784297863654636
96.0,9.0,30.0,3606.0,0.0,121.0,3.4,208.0,2.5779415157551897,5.337538079701318,18.14762947098448
166.0,6.0,31.0,4588.0,1.0,76.0,3.7,111.0,2.3739750890807185,4.709530201312334,17.425261744855636
217.0,18.0,32.0,6481.0,0.0,121.0,3.5,65.0,2.7073833121145063,4.174387269895637,14.61035544463473
85.0,14.0,31.0,1087.0,0.0,121.0,3.8,5324.0,2.2202898502672155,8.579980179515003,32.60392468215701
39.0,20.0,31.0,4961.0,2.0,121.0,4.4,2881.0,4.498697941477574,7.965892735084528,35.04992803437193
129.0,4.0,32.0,1114.0,0.0,16.0,4.1,260.0,2.8326249356838407,5.560681631015528,22.79879468716366
34.0,2.0,31.0,5774.0,2.0,9.0,3.9,154.0,3.3203487937988347,5.0369526024136295,19.644115149413157
38.0,18.0,31.0,816.0,0.0,41.0,3.9,152.0,2.747270914255491,5.0238805208462765,19.59313403130048
44.0,18.0,29.0,2955.0,0.0,121.0,3.7,26.0,1.6174060820832772,3.258096538021482,12.054957190679485
158.0,17.0,31.0,4953.0,0.0,10.0,4.2,33.0,3.2805352052549286,3.49650756146648,14.685331758159217
85.0,14.0,30.0,5410.0,2.0,121.0,3.9,280.0,2.3589654264301534,5.634789603169249,21.975679452360072
103.0,5.0,29.0,2478.0,3.0,121.0,4.4,87.0,4.230331271421688,4.465908118654584,19.64999572208017
163.0,5.0,31.0,5104.0,2.0,16.0,3.7,290.0,2.096790180014449,5.66988092298052,20.978559415027924
65.0,20.0,29.0,6079.0,0.0,65.0,3.8,38.0,2.893699547988839,3.6375861597263857,13.822827406960265
158.0,7.0,24.0,6375.0,3.0,121.0,3.5,78.0,2.587011872725154,4.356708826689592,15.248480893413571
101.0,5.0,28.0,1774.0,1.0,121.0,3.6,661.0,2.9090844668283187,6.493753839851686,23.37751382346607
178.0,18.0,29.0,719.0,0.0,113.0,4.0,87.0,2.769458829230853,4.465908118654584,17.863632474618335
158.0,5.0,27.0,921.0,0.0,121.0,3.5,90.0,2.196112848483529,4.499809670330265,15.749333846155928
178.0,18.0,29.0,4792.0,1.0,121.0,4.1,87.0,2.4981518765380213,4.465908118654584,18.31022328648379
135.0,5.0,28.0,3989.0,0.0,121.0,3.8,47.0,2.7555697170701867,3.8501476017100575,14.630560886498222
56.0,10.0,27.0,5519.0,2.0,21.0,3.7,1913.0,2.8390784635086144,7.556427969440253,27.958783486928937
16.0,10.0,26.0,4245.0,1.0,6.0,3.7,384.0,2.822568654544802,5.950642552587727,22.017377444574592
39.0,20.0,29.0,3280.0,0.0,107.0,3.8,133.0,2.665838352292901,4.890349128221754,18.583326687242664
33.0,10.0,28.0,6571.0,2.0,121.0,3.9,255.0,3.34814816057234,5.541263545158426,21.61092782611786
65.0,20.0,25.0,3128.0,0.0,121.0,3.9,43.0,3.366950942933564,3.7612001156935615,14.668680451204892
53.0,4.0,31.0,2452.0,2.0,16.0,3.5,37.0,1.786746927404511,3.610917912644224,12.638212694254785
159.0,17.0,30.0,402.0,0.0,53.0,3.6,244.0,2.4087452888224363,5.497168225293202,19.789805611055527
0.0,4.0,29.0,283.0,0.0,16.0,3.9,1691.0,3.1350593387750902,7.433075348898581,28.988993860704465
203.0,17.0,29.0,3031.0,3.0,10.0,4.2,100.0,3.4518904959776733,4.605170185988092,19.341714781149985
165.0,5.0,29.0,1578.0,2.0,121.0,3.9,236.0,3.075005454448499,5.4638318050256105,21.30894403959988
211.0,10.0,29.0,6097.0,2.0,121.0,3.9,56.0,2.9992261628082466,4.02535169073515,15.698871593867084
177.0,18.0,29.0,1262.0,0.0,121.0,4.0,2229.0,3.331847303527362,7.709308333385868,30.837233333543477
140.0,10.0,27.0,968.0,0.0,56.0,4.1,27.0,3.218875824868201,3.295836866004329,13.512931150617748
196.0,10.0,31.0,2877.0,0.0,121.0,3.6,231.0,2.831447079246135,5.442417710521794,19.59270375787846
203.0,17.0,30.0,554.0,3.0,77.0,4.7,35.0,4.224641563169959,3.555348061489413,16.710135889000245
107.0,18.0,32.0,4341.0,0.0,121.0,3.6,26.0,2.484072969039423,3.258096538021482,11.729147536877337
177.0,18.0,31.0,6433.0,3.0,121.0,3.6,34.0,2.075684492802124,3.5263605246161616,12.694897888618184
5.0,20.0,30.0,4985.0,0.0,16.0,4.1,137.0,3.090587804566669,4.919980925828125,20.17192179589531
178.0,18.0,31.0,6608.0,0.0,121.0,3.7,96.0,2.1849270495258133,4.564348191467836,16.888088308430994
158.0,5.0,24.0,2705.0,1.0,121.0,3.9,58.0,3.5967641652061304,4.060443010546419,15.835727741131034
203.0,17.0,31.0,2477.0,3.0,107.0,3.6,222.0,2.524127362941281,5.402677381872279,19.44963857474021
41.0,18.0,29.0,5012.0,0.0,36.0,3.9,190.0,2.6390573296152584,5.247024072160486,20.46339388142589
111.0,10.0,26.0,2837.0,0.0,59.0,3.7,160.0,2.9927277645336923,5.075173815233827,18.77814311636516
77.0,5.0,30.0,6803.0,1.0,121.0,3.7,283.0,2.273156282303234,5.645446897643238,20.888153521279985
116.0,14.0,28.0,5504.0,0.0,121.0,3.5,151.0,2.3015845926604626,5.017279836814924,17.560479428852236
211.0,10.0,28.0,6095.0,2.0,121.0,3.9,1174.0,3.732178378509084,7.068172000388042,27.565870801513363
158.0,1.0,30.0,2461.0,1.0,16.0,3.2,69.0,1.8656293177945105,4.23410650459726,13.549140814711231
158.0,18.0,29.0,4814.0,2.0,113.0,3.6,206.0,2.373043556642607,5.327876168789581,19.18035420764249
39.0,20.0,32.0,3854.0,0.0,16.0,4.2,2066.0,2.771963526845863,7.633369649679584,32.06015252865426
211.0,10.0,27.0,5573.0,1.0,121.0,4.0,57.0,3.481240089335692,4.04305126783455,16.1722050713382
191.0,10.0,31.0,5544.0,0.0,61.0,3.8,298.0,2.564179830682508,5.697093486505405,21.648955248720537
128.0,12.0,31.0,124.0,0.0,76.0,3.7,207.0,2.9952321485123083,5.33271879326537,19.73105953508187
227.0,10.0,31.0,1140.0,2.0,53.0,4.0,32.0,1.856297990365626,3.4657359027997265,13.862943611198906
31.0,5.0,29.0,1459.0,0.0,121.0,3.9,114.0,2.6741486494265287,4.736198448394496,18.47117394873853
144.0,10.0,24.0,5570.0,3.0,121.0,3.4,85.0,2.5572273113676265,4.442651256490317,15.105014272067075
83.0,10.0,28.0,3228.0,0.0,29.0,3.9,95.0,3.218875824868201,4.553876891600541,17.760119877242108
55.0,10.0,29.0,2125.0,2.0,121.0,3.6,44.0,2.5368663887187117,3.784189633918261,13.62308268210574
171.0,18.0,31.0,4536.0,0.0,121.0,3.8,203.0,2.8831233291713367,5.313205979041788,20.190182720358795
178.0,18.0,30.0,471.0,0.0,121.0,3.4,25.0,2.5726122302071057,3.218875824868201,10.94417780455188
53.0,4.0,32.0,3322.0,0.0,53.0,3.3,488.0,1.790091412127358,6.190315405853148,20.428040839315383
21.0,1.0,29.0,5944.0,1.0,107.0,3.6,112.0,3.2748780149834857,4.718498871295094,16.98659593666234
222.0,10.0,29.0,4719.0,3.0,121.0,4.1,95.0,3.410157123033627,4.553876891600541,18.67089525556221
65.0,20.0,31.0,3567.0,0.0,121.0,3.8,118.0,2.7073833121145063,4.770684624465665,18.12860157296953
209.0,10.0,27.0,6060.0,2.0,63.0,3.8,3120.0,2.373043556642607,8.045588280803528,30.573235467053408
158.0,20.0,31.0,4600.0,0.0,76.0,3.6,56.0,3.1350593387750902,4.02535169073515,14.491266086646538
150.0,18.0,25.0,639.0,1.0,121.0,3.9,182.0,2.919930560137709,5.204006687076795,20.2956260795995
77.0,5.0,33.0,2568.0,0.0,121.0,3.8,54.0,3.042138646368147,3.9889840465642745,15.158139376944243
158.0,18.0,28.0,2961.0,3.0,110.0,4.1,64.0,3.6076693986883934,4.158883083359672,17.05142064177465
21.0,1.0,30.0,465.0,0.0,16.0,3.7,322.0,2.706048198431537,5.774551545544408,21.36584071851431
37.0,10.0,30.0,5977.0,2.0,34.0,3.5,87.0,2.33214389523559,4.465908118654584,15.630678415291044
56.0,10.0,29.0,1154.0,3.0,21.0,4.2,167.0,4.0837890482825845,5.117993812416755,21.49557401215037
158.0,10.0,30.0,759.0,3.0,16.0,3.3,29.0,2.209372711271867,3.367295829986474,11.112076238955364
180.0,17.0,28.0,743.0,1.0,77.0,3.9,175.0,2.096790180014449,5.1647859739235145,20.142665298301704
211.0,10.0,24.0,6172.0,0.0,121.0,3.9,506.0,3.3357695763397,6.226536669287466,24.283493010221115
44.0,18.0,32.0,5701.0,0.0,36.0,3.7,53.0,2.3015845926604626,3.970291913552122,14.690080080142852
171.0,18.0,26.0,2124.0,2.0,121.0,3.9,44.0,4.305955197722587,3.784189633918261,14.758339572281216
211.0,10.0,26.0,5571.0,2.0,121.0,3.7,41.0,3.5672766323546874,3.713572066704308,13.74021664680594
30.0,5.0,31.0,1713.0,0.0,13.0,4.4,55.0,2.7985001040242823,4.007333185232471,17.632266015022875
178.0,18.0,27.0,6646.0,2.0,113.0,4.0,367.0,3.930648469551311,5.90536184805457,23.62144739221828
211.0,10.0,30.0,6376.0,3.0,121.0,4.5,40.0,5.328992050815955,3.688879454113936,16.599957543512712
187.0,5.0,28.0,1461.0,2.0,121.0,3.9,401.0,3.819249605275792,5.993961427306569,23.37644956649562
211.0,10.0,30.0,6198.0,1.0,121.0,4.0,205.0,2.3485140248824456,5.323009979138408,21.29203991655363
48.0,18.0,28.0,38.0,2.0,110.0,4.2,193.0,4.551769409260976,5.262690188904886,22.10329879340052
172.0,10.0,31.0,3021.0,1.0,130.0,3.7,720.0,2.4501426573516603,6.579251212010101,24.343229484437376
62.0,17.0,29.0,4841.0,0.0,53.0,3.4,435.0,1.9726911717329556,6.075346031088684,20.656176505701527
47.0,18.0,32.0,3342.0,0.0,36.0,3.6,35.0,2.3969857684155302,3.555348061489413,12.799253021361888
17.0,10.0,24.0,6642.0,3.0,6.0,3.9,85.0,3.072230244526716,4.442651256490317,17.326339900312234
169.0,5.0,29.0,1612.0,0.0,78.0,4.2,42.0,4.29524250458899,3.737669618283368,15.698212396790147
14.0,5.0,29.0,2828.0,3.0,121.0,3.9,254.0,3.1680034944944446,5.537334267018537,21.595603641372293
178.0,18.0,30.0,442.0,0.0,121.0,3.5,30.0,2.63834278867739,3.4011973816621555,11.904190835817545
25.0,18.0,27.0,2489.0,0.0,121.0,3.8,3177.0,2.969388298214389,8.063692634269515,30.64203201022416
209.0,10.0,29.0,6060.0,2.0,121.0,3.5,394.0,2.444084655267745,5.976350909297934,20.917228182542768
158.0,6.0,28.0,6728.0,2.0,121.0,3.4,25.0,2.5368663887187117,3.218875824868201,10.94417780455188
111.0,10.0,21.0,2982.0,0.0,121.0,4.1,68.0,4.18631584076091,4.219507705176107,17.299981591222036
133.0,0.0,30.0,2427.0,0.0,13.0,4.4,24.0,3.516607233172983,3.1780538303479458,13.983436853530964
39.0,20.0,31.0,3545.0,0.0,76.0,4.0,146.0,2.63834278867739,4.983606621708336,19.934426486833345
54.0,5.0,23.0,2604.0,1.0,121.0,4.4,240.0,5.323302619241945,5.480638923341991,24.11481126270476
131.0,5.0,28.0,1690.0,3.0,121.0,3.9,208.0,3.1497400860333387,5.337538079701318,20.81639851083514
215.0,0.0,26.0,2500.0,0.0,48.0,3.6,1122.0,2.8887037007954675,7.022868086082641,25.28232510989751
39.0,20.0,29.0,6364.0,0.0,121.0,3.9,29.0,3.295836866004329,3.367295829986474,13.132453736947248
77.0,5.0,30.0,2175.0,1.0,121.0,3.8,163.0,2.847812143477369,5.093750200806762,19.35625076306569
158.0,10.0,31.0,2296.0,3.0,121.0,3.4,126.0,2.1065702090680887,4.836281906951478,16.443358483635024
119.0,20.0,32.0,4650.0,0.0,71.0,4.1,53.0,2.6361960973342264,3.970291913552122,16.2781968455637
169.0,5.0,29.0,1313.0,2.0,78.0,3.9,115.0,3.634159241913703,4.74493212836325,18.505235300616675
56.0,10.0,29.0,5570.0,3.0,21.0,4.0,576.0,2.9317269435780786,6.356107660695892,25.42443064278357
194.0,20.0,28.0,4860.0,0.0,76.0,3.6,389.0,2.63834278867739,5.963579343618447,21.46888563702641
227.0,10.0,31.0,6281.0,2.0,16.0,4.1,273.0,2.717340248009303,5.60947179518496,22.99883436025833
181.0,10.0,31.0,6046.0,3.0,121.0,3.7,104.0,2.7511096905626573,4.6443908991413725,17.18424632682308
223.0,10.0,29.0,883.0,2.0,121.0,4.0,224.0,2.9439125248241944,5.41164605185504,21.64658420742016
53.0,4.0,31.0,5722.0,0.0,53.0,3.4,47.0,1.9271641062342584,3.8501476017100575,13.0905018458142
191.0,10.0,31.0,5681.0,3.0,81.0,3.7,50.0,1.8733394562204777,3.912023005428146,14.47448512008414
196.0,10.0,28.0,3159.0,3.0,121.0,3.8,188.0,2.2925347571405443,5.236441962829949,19.898479458753805
72.0,5.0,30.0,2746.0,1.0,121.0,3.3,160.0,2.030776369698555,5.075173815233827,16.748073590271627
211.0,10.0,23.0,5260.0,3.0,121.0,3.7,274.0,3.3958497753355603,5.613128106388071,20.76857399363586
107.0,18.0,28.0,93.0,3.0,110.0,3.9,181.0,2.4748563139344992,5.198497031265826,20.274138421936723
170.0,10.0,28.0,4564.0,2.0,81.0,4.2,325.0,4.007333185232471,5.783825182329737,24.292065765784898
63.0,4.0,26.0,915.0,1.0,121.0,4.3,32.0,3.680595234526239,3.4657359027997265,14.902664382038823
19.0,10.0,27.0,4594.0,2.0,8.0,4.1,388.0,3.5796224681769866,5.961005339623274,24.44012189245542
203.0,17.0,29.0,3871.0,0.0,16.0,3.8,114.0,2.706048198431537,4.736198448394496,17.997554103899084
158.0,18.0,30.0,6659.0,0.0,121.0,3.6,230.0,2.2752138961979136,5.438079308923196,19.577085512123503
162.0,5.0,22.0,464.0,1.0,121.0,3.8,30.0,3.154443964708812,3.4011973816621555,12.92455005031619
158.0,5.0,32.0,141.0,0.0,101.0,4.1,266.0,3.366950942933564,5.583496308781699,22.892334866004965
80.0,14.0,29.0,6065.0,0.0,121.0,3.6,123.0,2.7073833121145063,4.812184355372417,17.3238636793407
